Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2021-09-05,Bent Over Dumbbell Row,13.2,29,12,81.2,179,11.6,0
2021-09-05,Bent Over Dumbbell Row,13.2,29,12,81.2,179,11.6,0
2021-09-05,Incline Bench Press,35.4,78,20,81.2,179,10.7,0
2021-09-05,Incline Bench Press,35.4,78,12,81.2,179,4.5,0
2021-09-05,Incline Bench Press,35.4,78,12,81.2,179,4.5,0
2021-09-05,Incline Bench Press,35.4,78,12,81.2,179,4.5,0
2021-09-05,Squat,84.4,186,15,81.2,179,46.2,0
2021-09-05,Squat,84.4,186,10,81.2,179,32.3,0
2021-09-05,Squat,84.4,186,10,81.2,179,32.3,0
2021-09-05,Squat,84.4,186,10,81.2,179,32.3,0
2021-09-05,Squat,74.8,165,1,81.2,179,5.9,0
2021-09-05,Squat,68,150,3,81.2,179,4.9,0
2021-09-05,Squat,59,130,5,81.2,179,3.2,0
2021-08-18,Chin Ups,-18.1,-40,9,81.2,179,7.2,0
2021-08-18,Chin Ups,-18.1,-40,8,81.2,179,5.5,0
2021-08-18,Chin Ups,-18.1,-40,6,81.2,179,3.2,0
2021-08-18,Chin Ups,-18.1,-40,8,81.2,179,5.5,0
2021-08-18,Shoulder Press,43.1,95,7,81.2,179,27.1,0
2021-08-18,Shoulder Press,43.1,95,5,81.2,179,21.9,0
2021-08-18,Shoulder Press,43.1,95,8,81.2,179,30.1,0
2021-08-18,Shoulder Press,43.1,95,10,81.2,179,37.1,0
2021-08-17,Strict Curl,29.5,65,6,81.2,179,14.9,0
2021-08-17,Strict Curl,29.5,65,6,81.2,179,14.9,0
2021-08-17,Strict Curl,29.5,65,8,81.2,179,19.1,0
2021-08-17,Strict Curl,29.5,65,12,81.2,179,28.8,0
2021-08-17,Inverted Row,0,0,10,81.2,179,30.5,0
2021-08-17,Inverted Row,0,0,10,81.2,179,30.5,0
2021-08-17,Inverted Row,0,0,12,81.2,179,35.5,0
2021-08-17,Inverted Row,0,0,12,81.2,179,35.5,0
2021-08-17,Sumo Deadlift,104.3,230,3,81.2,179,8.8,0
2021-08-17,Sumo Deadlift,104.3,230,10,81.2,179,25.3,0
2021-08-17,Sumo Deadlift,104.3,230,10,81.2,179,25.3,0
2021-08-17,Sumo Deadlift,104.3,230,10,81.2,179,25.3,0
2021-08-16,Squat,59,130,16,81.2,179,14,0
2021-08-16,Squat,59,130,12,81.2,179,9.4,0
2021-08-16,Squat,59,130,12,81.2,179,9.4,0
2021-08-16,Squat,59,130,12,81.2,179,9.4,0
2021-08-16,Dips,-31.8,-70,20,81.2,179,5.9,0
2021-08-16,Dips,-31.8,-70,12,81.2,179,2,0
2021-08-16,Dips,-31.8,-70,12,81.2,179,2,0
2021-08-16,Dips,-31.8,-70,12,81.2,179,2,0
2021-08-16,Pendlay Row,45.4,100,15,81.2,179,18.6,0
2021-08-16,Pendlay Row,45.4,100,10,81.2,179,11,0
2021-08-16,Pendlay Row,45.4,100,10,81.2,179,11,0
2021-08-16,Pendlay Row,45.4,100,10,81.2,179,11,0
2021-08-15,One Arm Pull Ups,-65.8,-145,12,81.2,179,0,0
2021-08-15,One Arm Pull Ups,-65.8,-145,12,81.2,179,0,0
2021-08-15,One Arm Pull Ups,-65.8,-145,12,81.2,179,0,0
2021-08-15,One Arm Pull Ups,-65.8,-145,12,81.2,179,0,0
2021-08-15,Front Squat,59,130,16,81.2,179,32.2,0
2021-08-15,Bench Press,68,150,6,81.2,179,25.3,0
2021-08-15,Bench Press,68,150,10,81.2,179,39.6,0
2021-08-15,Bench Press,68,150,10,81.2,179,39.6,0
2021-08-15,Bench Press,68,150,10,81.2,179,39.6,0
2021-08-14,Deadlift,95.7,211,15,81.2,179,42.7,0
2021-08-14,Deadlift,95.7,211,12,81.2,179,34.2,0
2021-08-14,Deadlift,95.7,211,12,81.2,179,34.2,0
2021-08-14,Deadlift,95.7,211,12,81.2,179,34.2,0
2021-08-14,Push Press,26.8,59,20,81.2,179,7.8,0
2021-08-14,Push Press,26.8,59,12,81.2,179,3.9,0
2021-08-14,Push Press,26.8,59,12,81.2,179,3.9,0
2021-08-14,Push Press,26.8,59,12,81.2,179,3.9,0
2021-08-14,Pull Ups,-24.9,-55,8,81.2,179,3.6,0
2021-08-14,Pull Ups,-24.9,-55,10,81.2,179,5.8,0
2021-08-06,Bent Over Dumbbell Row,15,33,10,81.2,179,14.2,0
2021-08-06,Bent Over Dumbbell Row,15,33,10,81.2,179,14.2,0
2021-08-06,Bent Over Dumbbell Row,15,33,10,81.2,179,14.2,0
2021-08-06,Bent Over Dumbbell Row,15,33,10,81.2,179,14.2,0
2021-08-06,Pull Ups,-11.3,-25,4,81.2,179,6.4,0
2021-08-06,Pull Ups,-11.3,-25,4,81.2,179,6.4,0
2021-08-06,Pull Ups,-11.3,-25,4,81.2,179,6.4,0
2021-08-06,Pull Ups,-11.3,-25,6,81.2,179,9.6,0
2021-08-06,Incline Bench Press,29.5,65,28,81.2,179,9.2,0
2021-08-06,Incline Bench Press,29.5,65,10,81.2,179,1.3,0
2021-08-06,Incline Bench Press,29.5,65,10,81.2,179,1.3,0
2021-08-06,Incline Bench Press,29.5,65,10,81.2,179,1.3,0
2021-08-06,Squat,120.2,265,1,81.2,179,39.9,0
2021-08-06,Squat,120.2,265,8,81.2,179,67.4,0
2021-08-06,Squat,120.2,265,9,81.2,179,71.8,0
2021-08-06,Squat,120.2,265,10,81.2,179,75.8,0
2021-08-05,One Arm Pull Ups,-61.2,-135,6,81.2,179,0,0
2021-08-01,Push Press,40.8,90,10,81.2,179,16,0
2021-08-01,Push Press,40.8,90,10,81.2,179,16,0
2021-08-01,Push Press,40.8,90,10,81.2,179,16,0
2021-08-01,Push Press,40.8,90,10,81.2,179,16,0
2021-08-01,Push Press,40.8,90,10,81.2,179,16,0
2021-08-01,One Arm Dumbbell Preacher Curl,7.7,17,15,81.2,179,15.1,0
2021-08-01,Bench Press,54.4,120,13,81.2,179,24.2,0
2021-08-01,Bench Press,54.4,120,12,81.2,179,22.2,0
2021-08-01,Bench Press,54.4,120,12,81.2,179,22.2,0
2021-08-01,Bench Press,54.4,120,12,81.2,179,22.2,0
2021-07-31,Squat,165.6,365,1,81.2,179,79.4,0
2021-07-29,Inverted Row,20.4,45,5,81.2,179,36.2,0
2021-07-29,One Arm Dumbbell Preacher Curl,5.9,13,15,81.2,179,9,0
2021-07-29,Deadlift,147.4,325,3,81.2,179,53.8,0
2021-07-29,Strict Curl,40.8,90,1,81.2,179,27.8,0
2021-07-29,Pendlay Row,63.5,140,1,81.2,179,13.8,0
2021-07-28,Chin Ups,-22.7,-50,8,81.2,179,3,0
2021-07-28,Incline Bench Press,45.4,100,13,81.2,179,16.7,0
2021-07-28,Incline Bench Press,40.8,90,15,81.2,179,12.8,0
2021-07-28,Dips,-9.1,-20,12,81.2,179,17.5,0
2021-07-28,Dips,-11.3,-25,12,81.2,179,15,0
2021-07-28,Incline Bench Press,36.3,80,15,81.2,179,7.3,0
2021-07-28,Incline Bench Press,20.4,45,15,81.2,179,0.3,0
2021-07-28,Pull Ups,4.5,10,1,81.2,179,13.3,0
2021-07-28,Pull Ups,0,0,1,81.2,179,9.6,0
2021-07-28,Pull Ups,-6.8,-15,1,81.2,179,5.5,0
2021-07-28,Pull Ups,-15.9,-35,1,81.2,179,2.2,0
2021-07-28,Pull Ups,-24.9,-55,1,81.2,179,0.7,0
2021-07-28,Bench Press,95.3,210,1,81.2,179,45.5,0
2021-07-28,Bench Press,86.2,190,1,81.2,179,33.9,0
2021-07-28,Bench Press,74.8,165,1,81.2,179,20.8,0
2021-07-28,Bench Press,63.5,140,1,81.2,179,10.6,0
